landscape_id,split,stratum,horizon,epsilon,region,p0_id,reward_id,mutation_id,clean_terminal,clean_boundary_min_probability,clean_boundary_pressure,C_endpoint_l1,endpoint_l1,endpoint_prediction,endpoint_residual,endpoint_residual_over_epsilon_squared,endpoint_relative_residual,C_max_path_l1,max_path_l1,max_path_prediction,max_path_residual,max_path_residual_over_epsilon_squared,max_path_relative_residual
S07,source,regular-sensitivity,5,0.003,extended-local,mixed,compressed,uniform_mix,"[0.2096572845466268,0.29176227014919737,0.49858044530417583]",0.2096572845466268,1.5622810597413517,1.6677192828602525,0.004972989217412127,0.005003157848580758,-3.0168631168630937e-05,-3.3520701298478817,-0.0060299179201769235,1.6677192828602525,0.004972989217412127,0.005003157848580758,-3.0168631168630937e-05,-3.3520701298478817,-0.0060299179201769235
S07,source,regular-sensitivity,5,0.01,extended-local,mixed,compressed,uniform_mix,"[0.2096572845466268,0.29176227014919737,0.49858044530417583]",0.2096572845466268,1.5622810597413517,1.6677192828602525,0.01634435312080129,0.016677192828602524,-0.00033283970780123226,-3.3283970780123227,-0.019957777740051637,1.6677192828602525,0.01634435312080129,0.016677192828602524,-0.00033283970780123226,-3.3283970780123227,-0.019957777740051637
S07,source,regular-sensitivity,5,0.03,stress,mixed,compressed,uniform_mix,"[0.2096572845466268,0.29176227014919737,0.49858044530417583]",0.2096572845466268,1.5622810597413517,1.6677192828602525,0.047096046989199336,0.050031578485807575,-0.002935531496608239,-3.261701662898043,-0.05867357348001641,1.6677192828602525,0.047096046989199336,0.050031578485807575,-0.002935531496608239,-3.261701662898043,-0.05867357348001641
S07,source,regular-sensitivity,5,0.1,stress,mixed,compressed,uniform_mix,"[0.2096572845466268,0.29176227014919737,0.49858044530417583]",0.2096572845466268,1.5622810597413517,1.6677192828602525,0.13638186729672885,0.16677192828602527,-0.03039006098929642,-3.0390060989296415,-0.18222527796869617,1.6677192828602525,0.13638186729672885,0.16677192828602527,-0.03039006098929642,-3.0390060989296415,-0.18222527796869617
S07,source,regular-sensitivity,20,0.0001,confirmatory,mixed,compressed,uniform_mix,"[0.24049710479987804,0.26724695588542524,0.49225593931469674]",0.24049710479987804,1.425047227762927,6.664188435156811,0.0006657657571453035,0.0006664188435156811,-6.530863703776285e-07,-65.30863703776285,-0.0009799938533134546,6.664188435156811,0.0006657657571453035,0.0006664188435156811,-6.530863703776285e-07,-65.30863703776285,-0.0009799938533134546
S07,source,regular-sensitivity,20,0.0003,confirmatory,mixed,compressed,uniform_mix,"[0.24049710479987804,0.26724695588542524,0.49225593931469674]",0.24049710479987804,1.425047227762927,6.664188435156811,0.0019933860833060146,0.0019992565305470434,-5.870447241028767e-06,-65.22719156698632,-0.0029363151508238292,6.664188435156811,0.0019933860833060146,0.0019992565305470434,-5.870447241028767e-06,-65.22719156698632,-0.0029363151508238292
S07,source,regular-sensitivity,20,0.001,confirmatory,mixed,compressed,uniform_mix,"[0.24049710479987804,0.26724695588542524,0.49225593931469674]",0.24049710479987804,1.425047227762927,6.664188435156811,0.006599245141945459,0.006664188435156811,-6.494329321135237e-05,-64.94329321135237,-0.009745116579949201,6.664188435156811,0.006599245141945459,0.006664188435156811,-6.494329321135237e-05,-64.94329321135237,-0.009745116579949201
S07,source,regular-sensitivity,20,0.003,extended-local,mixed,compressed,uniform_mix,"[0.24049710479987804,0.26724695588542524,0.49225593931469674]",0.24049710479987804,1.425047227762927,6.664188435156811,0.019415287288664484,0.019992565305470434,-0.0005772780168059495,-64.14200186732772,-0.0288746345446721,6.664188435156811,0.019415287288664484,0.019992565305470434,-0.0005772780168059495,-64.14200186732772,-0.0288746345446721
S07,source,regular-sensitivity,20,0.01,extended-local,mixed,compressed,uniform_mix,"[0.24049710479987804,0.26724695588542524,0.49225593931469674]",0.24049710479987804,1.425047227762927,6.664188435156811,0.060497039100217226,0.06664188435156812,-0.006144845251350894,-61.44845251350894,-0.09220695529757035,6.664188435156811,0.060497039100217226,0.06664188435156812,-0.006144845251350894,-61.44845251350894,-0.09220695529757035
S07,source,regular-sensitivity,20,0.03,stress,mixed,compressed,uniform_mix,"[0.24049710479987804,0.26724695588542524,0.49225593931469674]",0.24049710479987804,1.425047227762927,6.664188435156811,0.15077471111999377,0.19992565305470433,-0.04915094193471056,-54.61215770523396,-0.24584609920599693,6.664188435156811,0.15077471111999377,0.19992565305470433,-0.04915094193471056,-54.61215770523396,-0.24584609920599693
S07,source,regular-sensitivity,20,0.1,stress,mixed,compressed,uniform_mix,"[0.24049710479987804,0.26724695588542524,0.49225593931469674]",0.24049710479987804,1.425047227762927,6.664188435156811,0.28642671588283997,0.6664188435156811,-0.3799921276328412,-37.99921276328411,-0.5702001546477876,6.664188435156811,0.28642671588283997,0.6664188435156811,-0.3799921276328412,-37.99921276328411,-0.5702001546477876
S07,source,regular-sensitivity,50,0.0001,confirmatory,mixed,compressed,uniform_mix,"[0.31008939619860426,0.21971378868581581,0.4701968151155799]",0.21971378868581581,1.5154295401326052,15.857501875048406,0.0015815389742458719,0.0015857501875048408,-4.211213258968919e-06,-421.1213258968919,-0.0026556599470407213,15.857501875048406,0.0015815389742458719,0.0015857501875048408,-4.211213258968919e-06,-421.1213258968919,-0.0026556599470407213
S07,source,regular-sensitivity,50,0.0003,confirmatory,mixed,compressed,uniform_mix,"[0.31008939619860426,0.21971378868581581,0.4701968151155799]",0.21971378868581581,1.5154295401326052,15.857501875048406,0.004719482094562105,0.004757250562514521,-3.7768467952416056e-05,-419.64964391573403,-0.007939137839410528,15.857501875048406,0.004719482094562105,0.004757250562514521,-3.7768467952416056e-05,-419.64964391573403,-0.007939137839410528
S07,source,regular-sensitivity,50,0.001,confirmatory,mixed,compressed,uniform_mix,"[0.31008939619860426,0.21971378868581581,0.4701968151155799]",0.21971378868581581,1.5154295401326052,15.857501875048406,0.015442941210646655,0.01585750187504841,-0.0004145606644017537,-414.5606644017537,-0.026142873427879583,15.857501875048406,0.015442941210646655,0.01585750187504841,-0.0004145606644017537,-414.5606644017537,-0.026142873427879583
S07,source,regular-sensitivity,50,0.003,extended-local,mixed,compressed,uniform_mix,"[0.31008939619860426,0.21971378868581581,0.4701968151155799]",0.21971378868581581,1.5154295401326052,15.857501875048406,0.043967698474277034,0.04757250562514522,-0.0036048071508681875,-400.53412787424304,-0.07577501129061422,15.857501875048406,0.043967698474277034,0.04757250562514522,-0.0036048071508681875,-400.53412787424304,-0.07577501129061422
S07,source,regular-sensitivity,50,0.01,extended-local,mixed,compressed,uniform_mix,"[0.31008939619860426,0.21971378868581581,0.4701968151155799]",0.21971378868581581,1.5154295401326052,15.857501875048406,0.12289268128093606,0.15857501875048408,-0.03568233746954802,-356.8233746954802,-0.22501865521260797,15.857501875048406,0.12289268128093606,0.15857501875048408,-0.03568233746954802,-356.8233746954802,-0.22501865521260797
S07,source,regular-sensitivity,50,0.03,stress,mixed,compressed,uniform_mix,"[0.31008939619860426,0.21971378868581581,0.4701968151155799]",0.21971378868581581,1.5154295401326052,15.857501875048406,0.23607294839625353,0.47572505625145217,-0.23965210785519864,-266.2801198391096,-0.5037617941412921,15.857501875048406,0.23607294839625353,0.47572505625145217,-0.23965210785519864,-266.2801198391096,-0.5037617941412921
S07,source,regular-sensitivity,50,0.1,stress,mixed,compressed,uniform_mix,"[0.31008939619860426,0.21971378868581581,0.4701968151155799]",0.21971378868581581,1.5154295401326052,15.857501875048406,0.2838316309045498,1.5857501875048408,-1.3019185566002909,-130.19185566002906,-0.8210111320553235,15.857501875048406,0.302760731197372,1.5857501875048408,-1.2829894563074689,-128.29894563074686,-0.8090741318632525
S08,source,regular-sensitivity,1,0.0001,confirmatory,skew_a,dominant_b,uniform_off_diagonal,"[0.6875496162492863,0.21174252408626185,0.10070785966445171]",0.10070785966445171,2.2955314320109164,1.0626488487478591,0.000106264884874821,0.00010626488487478592,3.507394027990607e-17,3.507394027990607e-09,3.300614339462599e-13,1.0626488487478591,0.000106264884874821,0.00010626488487478592,3.507394027990607e-17,3.507394027990607e-09,3.300614339462599e-13
S08,source,regular-sensitivity,1,0.0003,confirmatory,skew_a,dominant_b,uniform_off_diagonal,"[0.6875496162492863,0.21174252408626185,0.10070785966445171]",0.10070785966445171,2.2955314320109164,1.0626488487478591,0.0003187946546243797,0.0003187946546243577,2.200930410145574e-17,2.4454782334950825e-10,6.903912528705901e-14,1.0626488487478591,0.0003187946546243797,0.0003187946546243577,2.200930410145574e-17,2.4454782334950825e-10,6.903912528705901e-14
S08,source,regular-sensitivity,1,0.001,confirmatory,skew_a,dominant_b,uniform_off_diagonal,"[0.6875496162492863,0.21174252408626185,0.10070785966445171]",0.10070785966445171,2.2955314320109164,1.0626488487478591,0.0010626488487478908,0.0010626488487478591,3.165870343657673e-17,3.165870343657673e-11,2.9792253079538766e-14,1.0626488487478591,0.0010626488487478908,0.0010626488487478591,3.165870343657673e-17,3.165870343657673e-11,2.9792253079538766e-14
S08,source,regular-sensitivity,1,0.003,extended-local,skew_a,dominant_b,uniform_off_diagonal,"[0.6875496162492863,0.21174252408626185,0.10070785966445171]",0.10070785966445171,2.2955314320109164,1.0626488487478591,0.003187946546243603,0.0031879465462435774,2.5587171270657905e-17,2.8430190300731003e-12,8.026223432387156e-15,1.0626488487478591,0.003187946546243603,0.0031879465462435774,2.5587171270657905e-17,2.8430190300731003e-12,8.026223432387156e-15
S08,source,regular-sensitivity,1,0.01,extended-local,skew_a,dominant_b,uniform_off_diagonal,"[0.6875496162492863,0.21174252408626185,0.10070785966445171]",0.10070785966445171,2.2955314320109164,1.0626488487478591,0.010626488487478547,0.010626488487478592,-4.5102810375396984e-17,-4.5102810375396984e-13,-4.244375781194563e-15,1.0626488487478591,0.010626488487478547,0.010626488487478592,-4.5102810375396984e-17,-4.5102810375396984e-13,-4.244375781194563e-15
S08,source,regular-sensitivity,1,0.03,stress,skew_a,dominant_b,uniform_off_diagonal,"[0.6875496162492863,0.21174252408626185,0.10070785966445171]",0.10070785966445171,2.2955314320109164,1.0626488487478591,0.03187946546243582,0.03187946546243577,4.85722573273506e-17,5.3969174808167335e-14,1.5236220753006127e-15,1.0626488487478591,0.03187946546243582,0.03187946546243577,4.85722573273506e-17,5.3969174808167335e-14,1.5236220753006127e-15
S08,source,regular-sensitivity,1,0.1,stress,skew_a,dominant_b,uniform_off_diagonal,"[0.6875496162492863,0.21174252408626185,0.10070785966445171]",0.10070785966445171,2.2955314320109164,1.0626488487478591,0.10626488487478596,0.10626488487478591,4.163336342344337e-17,4.163336342344336e-15,3.9178853364872897e-16,1.0626488487478591,0.10626488487478596,0.10626488487478591,4.163336342344337e-17,4.163336342344336e-15,3.9178853364872897e-16
S08,source,regular-sensitivity,5,0.0001,confirmatory,skew_a,dominant_b,uniform_off_diagonal,"[0.6338781837373966,0.26351066150048325,0.10261115476212011]",0.10261115476212011,2.276808631276791,4.982192459666486,0.0004980558604112117,0.0004982192459666486,-1.6338555543682527e-07,-16.338555543682528,-0.0003279390685115414,4.982192459666486,0.0004980558604112117,0.0004982192459666486,-1.6338555543682527e-07,-16.338555543682528,-0.0003279390685115414
S08,source,regular-sensitivity,5,0.0003,confirmatory,skew_a,dominant_b,uniform_off_diagonal,"[0.6338781837373966,0.26351066150048325,0.10261115476212011]",0.10261115476212011,2.276808631276791,4.982192459666486,0.0014931877771254265,0.0014946577378999455,-1.4699607745190073e-06,-16.33289749465564,-0.000983476509200268,4.982192459666486,0.0014931877771254265,0.0014946577378999455,-1.4699607745190073e-06,-16.33289749465564,-0.000983476509200268
S08,source,regular-sensitivity,5,0.001,confirmatory,skew_a,dominant_b,uniform_off_diagonal,"[0.6338781837373966,0.26351066150048325,0.10261115476212011]",0.10261115476212011,2.276808631276791,4.982192459666486,0.00496587934631626,0.004982192459666486,-1.6313113350226345e-05,-16.313113350226345,-0.003274284059134553,4.982192459666486,0.00496587934631626,0.004982192459666486,-1.6313113350226345e-05,-16.313113350226345,-0.003274284059134553
S08,source,regular-sensitivity,5,0.003,extended-local,skew_a,dominant_b,uniform_off_diagonal,"[0.6338781837373966,0.26351066150048325,0.10261115476212011]",0.10261115476212011,2.276808631276791,4.982192459666486,0.014800266630634565,0.014946577378999458,-0.00014631074836489281,-16.256749818321424,-0.00978891318426286,4.982192459666486,0.014800266630634565,0.014946577378999458,-0.00014631074836489281,-16.256749818321424,-0.00978891318426286
S08,source,regular-sensitivity,5,0.01,extended-local,skew_a,dominant_b,uniform_off_diagonal,"[0.6338781837373966,0.26351066150048325,0.10261115476212011]",0.10261115476212011,2.276808631276791,4.982192459666486,0.0482157887116189,0.04982192459666486,-0.0016061358850459617,-16.061358850459616,-0.03223753193094187,4.982192459666486,0.0482157887116189,0.04982192459666486,-0.0016061358850459617,-16.061358850459616,-0.03223753193094187
S08,source,regular-sensitivity,5,0.03,stress,skew_a,dominant_b,uniform_off_diagonal,"[0.6338781837373966,0.26351066150048325,0.10261115476212011]",0.10261115476212011,2.276808631276791,4.982192459666486,0.13549881842586914,0.14946577378999457,-0.013966955364125427,-15.518839293472697,-0.09344584388764188,4.982192459666486,0.13549881842586914,0.14946577378999457,-0.013966955364125427,-15.518839293472697,-0.09344584388764188
S08,source,regular-sensitivity,5,0.1,stress,skew_a,dominant_b,uniform_off_diagonal,"[0.6338781837373966,0.26351066150048325,0.10261115476212011]",0.10261115476212011,2.276808631276791,4.982192459666486,0.36032060113519815,0.49821924596664857,-0.13789864483145042,-13.78986448314504,-0.2767830547451022,4.982192459666486,0.36032060113519815,0.49821924596664857,-0.13789864483145042,-13.78986448314504,-0.2767830547451022
S08,source,regular-sensitivity,20,0.0001,confirmatory,skew_a,dominant_b,uniform_off_diagonal,"[0.3974540363699319,0.5089329745031067,0.0936129891269614]",0.0936129891269614,2.368586132402688,12.601610872340792,0.0012582893463422423,0.0012601610872340792,-1.871740891836891e-06,-187.1740891836891,-0.0014853187507520686,12.601610872340792,0.0012582893463422423,0.0012601610872340792,-1.871740891836891e-06,-187.1740891836891,-0.0014853187507520686
S08,source,regular-sensitivity,20,0.0003,confirmatory,skew_a,dominant_b,uniform_off_diagonal,"[0.3974540363699319,0.5089329745031067,0.0936129891269614]",0.0936129891269614,2.368586132402688,12.601610872340792,0.003763674661432917,0.0037804832617022374,-1.6808600269320462e-05,-186.76222521467182,-0.004446151220823567,12.601610872340792,0.003763674661432917,0.0037804832617022374,-1.6808600269320462e-05,-186.76222521467182,-0.004446151220823567
S08,source,regular-sensitivity,20,0.001,confirmatory,skew_a,dominant_b,uniform_off_diagonal,"[0.3974540363699319,0.5089329745031067,0.0936129891269614]",0.0936129891269614,2.368586132402688,12.601610872340792,0.012416277897946457,0.012601610872340793,-0.0001853329743943359,-185.3329743943359,-0.014707085964789014,12.601610872340792,0.012416277897946457,0.012601610872340793,-0.0001853329743943359,-185.3329743943359,-0.014707085964789014
S08,source,regular-sensitivity,20,0.003,extended-local,skew_a,dominant_b,uniform_off_diagonal,"[0.3974540363699319,0.5089329745031067,0.0936129891269614]",0.0936129891269614,2.368586132402688,12.601610872340792,0.03617266562287845,0.03780483261702238,-0.0016321669941439312,-181.35188823821457,-0.043173501405982036,12.601610872340792,0.03617266562287845,0.03780483261702238,-0.0016321669941439312,-181.35188823821457,-0.043173501405982036
S08,source,regular-sensitivity,20,0.01,extended-local,skew_a,dominant_b,uniform_off_diagonal,"[0.3974540363699319,0.5089329745031067,0.0936129891269614]",0.0936129891269614,2.368586132402688,12.601610872340792,0.10916443136498785,0.12601610872340793,-0.01685167735842008,-168.5167735842008,-0.1337263745812667,12.601610872340792,0.10916443136498785,0.12601610872340793,-0.01685167735842008,-168.5167735842008,-0.1337263745812667
S08,source,regular-sensitivity,20,0.03,stress,skew_a,dominant_b,uniform_off_diagonal,"[0.3974540363699319,0.5089329745031067,0.0936129891269614]",0.0936129891269614,2.368586132402688,12.601610872340792,0.2526744813994701,0.37804832617022377,-0.1253738447707537,-139.30427196750412,-0.3316344395459686,12.601610872340792,0.2526744813994701,0.37804832617022377,-0.1253738447707537,-139.30427196750412,-0.3316344395459686
S08,source,regular-sensitivity,20,0.1,stress,skew_a,dominant_b,uniform_off_diagonal,"[0.3974540363699319,0.5089329745031067,0.0936129891269614]",0.0936129891269614,2.368586132402688,12.601610872340792,0.4238248476790464,1.2601610872340794,-0.836336239555033,-83.63362395550328,-0.6636740715353326,12.601610872340792,0.42720959916521123,1.2601610872340794,-0.8329514880688682,-83.2951488068868,-0.66098810422492
S08,source,regular-sensitivity,50,0.0001,confirmatory,skew_a,dominant_b,uniform_off_diagonal,"[0.07327348797731965,0.8901908544897799,0.036535657532900424]",0.036535657532900424,3.30946657655862,27.815712561163913,0.0027777738105673813,0.0027815712561163916,-3.7974455490102747e-06,-379.74455490102747,-0.0013652159874244024,27.815712561163913,0.0027777738105673813,0.0027815712561163916,-3.7974455490102747e-06,-379.74455490102747,-0.0013652159874244024
S08,source,regular-sensitivity,50,0.0003,confirmatory,skew_a,dominant_b,uniform_off_diagonal,"[0.07327348797731965,0.8901908544897799,0.036535657532900424]",0.036535657532900424,3.30946657655862,27.815712561163913,0.008310595669457216,0.008344713768349173,-3.411809889195677e-05,-379.08998768840866,-0.004088588277451046,27.815712561163913,0.008310595669457216,0.008344713768349173,-3.411809889195677e-05,-379.08998768840866,-0.004088588277451046
S08,source,regular-sensitivity,50,0.001,confirmatory,skew_a,dominant_b,uniform_off_diagonal,"[0.07327348797731965,0.8901908544897799,0.036535657532900424]",0.036535657532900424,3.30946657655862,27.815712561163913,0.02743889714872346,0.027815712561163913,-0.0003768154124404524,-376.8154124404524,-0.013546854556102914,27.815712561163913,0.02743889714872346,0.027815712561163913,-0.0003768154124404524,-376.8154124404524,-0.013546854556102914
S08,source,regular-sensitivity,50,0.003,extended-local,skew_a,dominant_b,uniform_off_diagonal,"[0.07327348797731965,0.8901908544897799,0.036535657532900424]",0.036535657532900424,3.30946657655862,27.815712561163913,0.08011307913689095,0.08344713768349174,-0.0033340585466007933,-370.45094962231036,-0.03995413910117095,27.815712561163913,0.08011307913689095,0.08344713768349174,-0.0033340585466007933,-370.45094962231036,-0.03995413910117095
S08,source,regular-sensitivity,50,0.01,extended-local,skew_a,dominant_b,uniform_off_diagonal,"[0.07327348797731965,0.8901908544897799,0.036535657532900424]",0.036535657532900424,3.30946657655862,27.815712561163913,0.24320333422064727,0.27815712561163913,-0.03495379139099186,-349.5379139099186,-0.12566203836817785,27.815712561163913,0.24320333422064727,0.27815712561163913,-0.03495379139099186,-349.5379139099186,-0.12566203836817785
S08,source,regular-sensitivity,50,0.03,stress,skew_a,dominant_b,uniform_off_diagonal,"[0.07327348797731965,0.8901908544897799,0.036535657532900424]",0.036535657532900424,3.30946657655862,27.815712561163913,0.5659324506691861,0.8344713768349173,-0.2685389261657313,-298.3765846285903,-0.32180723464030336,27.815712561163913,0.5659324506691861,0.8344713768349173,-0.2685389261657313,-298.3765846285903,-0.32180723464030336
S08,source,regular-sensitivity,50,0.1,stress,skew_a,dominant_b,uniform_off_diagonal,"[0.07327348797731965,0.8901908544897799,0.036535657532900424]",0.036535657532900424,3.30946657655862,27.815712561163913,0.9429395732755856,2.7815712561163917,-1.838631682840806,-183.86316828408056,-0.6610047032941696,27.815712561163913,0.9429395732755856,2.7815712561163917,-1.838631682840806,-183.86316828408056,-0.6610047032941696
S09,source,regular-sensitivity,1,0.0001,confirmatory,skew_b,dominant_c,forward_cycle,"[0.047797732395201145,0.13811552706831426,0.8140867405364846]",0.047797732395201145,3.0407770800409506,0.3831445040706417,3.8314450407021805e-05,3.831445040706417e-05,-4.2365199889871086e-17,-4.2365199889871086e-09,-1.1057238049814247e-12,0.3831445040706417,3.8314450407021805e-05,3.831445040706417e-05,-4.2365199889871086e-17,-4.2365199889871086e-09,-1.1057238049814247e-12
S09,source,regular-sensitivity,1,0.0003,confirmatory,skew_b,dominant_c,forward_cycle,"[0.047797732395201145,0.13811552706831426,0.8140867405364846]",0.047797732395201145,3.0407770800409506,0.3831445040706417,0.00011494335122114174,0.0001149433512211925,-5.0754214199477676e-17,-5.639357133275298e-10,-4.4155850390866233e-13,0.3831445040706417,0.00011494335122114174,0.0001149433512211925,-5.0754214199477676e-17,-5.639357133275298e-10,-4.4155850390866233e-13
S09,source,regular-sensitivity,1,0.001,confirmatory,skew_b,dominant_c,forward_cycle,"[0.047797732395201145,0.13811552706831426,0.8140867405364846]",0.047797732395201145,3.0407770800409506,0.3831445040706417,0.00038314450407062745,0.0003831445040706417,-1.4257258568184383e-17,-1.4257258568184383e-11,-3.7211178593744676e-14,0.3831445040706417,0.00038314450407062745,0.0003831445040706417,-1.4257258568184383e-17,-1.4257258568184383e-11,-3.7211178593744676e-14
S09,source,regular-sensitivity,1,0.003,extended-local,skew_b,dominant_c,forward_cycle,"[0.047797732395201145,0.13811552706831426,0.8140867405364846]",0.047797732395201145,3.0407770800409506,0.3831445040706417,0.0011494335122118615,0.001149433512211925,-6.353424730765056e-17,-7.0593608119611734e-12,-5.527439963481466e-14,0.3831445040706417,0.0011494335122118615,0.001149433512211925,-6.353424730765056e-17,-7.0593608119611734e-12,-5.527439963481466e-14
S09,source,regular-sensitivity,1,0.01,extended-local,skew_b,dominant_c,forward_cycle,"[0.047797732395201145,0.13811552706831426,0.8140867405364846]",0.047797732395201145,3.0407770800409506,0.3831445040706417,0.0038314450407065104,0.003831445040706417,9.324138683375338e-17,9.324138683375338e-13,2.4335827825566862e-14,0.3831445040706417,0.0038314450407065104,0.003831445040706417,9.324138683375338e-17,9.324138683375338e-13,2.4335827825566862e-14
S09,source,regular-sensitivity,1,0.03,stress,skew_b,dominant_c,forward_cycle,"[0.047797732395201145,0.13811552706831426,0.8140867405364846]",0.047797732395201145,3.0407770800409506,0.3831445040706417,0.011494335122119323,0.01149433512211925,7.28583859910259e-17,8.0953762212251e-14,6.338634224333695e-15,0.3831445040706417,0.011494335122119323,0.01149433512211925,7.28583859910259e-17,8.0953762212251e-14,6.338634224333695e-15
S09,source,regular-sensitivity,1,0.1,stress,skew_b,dominant_c,forward_cycle,"[0.047797732395201145,0.13811552706831426,0.8140867405364846]",0.047797732395201145,3.0407770800409506,0.3831445040706417,0.0383144504070642,0.038314450407064174,2.7755575615628914e-17,2.775557561562891e-15,7.244153399238507e-16,0.3831445040706417,0.0383144504070642,0.038314450407064174,2.7755575615628914e-17,2.775557561562891e-15,7.244153399238507e-16
S09,source,regular-sensitivity,5,0.0001,confirmatory,skew_b,dominant_c,forward_cycle,"[0.03943762823439088,0.09808482647485058,0.8624775452907585]",0.03943762823439088,3.233034887100803,1.8193962822118634,0.0001819243533348544,0.00018193962822118636,-1.5274886331950776e-08,-1.5274886331950774,-8.395579611375758e-05,1.8193962822118634,0.0001819243533348544,0.00018193962822118636,-1.5274886331950776e-08,-1.5274886331950774,-8.395579611375758e-05
S09,source,regular-sensitivity,5,0.0003,confirmatory,skew_b,dominant_c,forward_cycle,"[0.03943762823439088,0.09808482647485058,0.8624775452907585]",0.03943762823439088,3.233034887100803,1.8193962822118634,0.000545681418544143,0.000545818884663559,-1.3746611941594863e-07,-1.527401326843874,-0.00025185299240916206,1.8193962822118634,0.000545681418544143,0.000545818884663559,-1.3746611941594863e-07,-1.527401326843874,-0.00025185299240916206
S09,source,regular-sensitivity,5,0.001,confirmatory,skew_b,dominant_c,forward_cycle,"[0.03943762823439088,0.09808482647485058,0.8624775452907585]",0.03943762823439088,3.233034887100803,1.8193962822118634,0.0018178691863939417,0.0018193962822118635,-1.5270958179218214e-06,-1.5270958179218215,-0.0008393420569516122,1.8193962822118634,0.0018178691863939417,0.0018193962822118635,-1.5270958179218214e-06,-1.5270958179218215,-0.0008393420569516122
S09,source,regular-sensitivity,5,0.003,extended-local,skew_b,dominant_c,forward_cycle,"[0.03943762823439088,0.09808482647485058,0.8624775452907585]",0.03943762823439088,3.233034887100803,1.8193962822118634,0.005444452839011703,0.005458188846635591,-1.3736007623887936e-05,-1.5262230693208818,-0.002516587096900241,1.8193962822118634,0.005444452839011703,0.005458188846635591,-1.3736007623887936e-05,-1.5262230693208818,-0.002516587096900241
S09,source,regular-sensitivity,5,0.01,extended-local,skew_b,dominant_c,forward_cycle,"[0.03943762823439088,0.09808482647485058,0.8624775452907585]",0.03943762823439088,3.233034887100803,1.8193962822118634,0.018041645823270926,0.018193962822118635,-0.00015231699884770897,-1.5231699884770895,-0.008371842920473336,1.8193962822118634,0.018041645823270926,0.018193962822118635,-0.00015231699884770897,-1.5231699884770895,-0.008371842920473336
S09,source,regular-sensitivity,5,0.03,stress,skew_b,dominant_c,forward_cycle,"[0.03943762823439088,0.09808482647485058,0.8624775452907585]",0.03943762823439088,3.233034887100803,1.8193962822118634,0.053218874447642804,0.0545818884663559,-0.0013630140187130962,-1.514460020792329,-0.024971910225371804,1.8193962822118634,0.053218874447642804,0.0545818884663559,-0.0013630140187130962,-1.514460020792329,-0.024971910225371804
S09,source,regular-sensitivity,5,0.1,stress,skew_b,dominant_c,forward_cycle,"[0.03943762823439088,0.09808482647485058,0.8624775452907585]",0.03943762823439088,3.233034887100803,1.8193962822118634,0.16709837092279545,0.18193962822118637,-0.01484125729839092,-1.4841257298390917,-0.0815724284120676,1.8193962822118634,0.16709837092279545,0.18193962822118637,-0.01484125729839092,-1.4841257298390917,-0.0815724284120676
S09,source,regular-sensitivity,20,0.0001,confirmatory,skew_b,dominant_c,forward_cycle,"[0.017163673154167565,0.024322635360622857,0.9585136914852096]",0.017163673154167565,4.064960154555286,5.532251707330355,0.000553073017496214,0.0005532251707330355,-1.521532368215688e-07,-15.215323682156878,-0.0002750294904694275,5.532251707330355,0.000553073017496214,0.0005532251707330355,-1.521532368215688e-07,-15.215323682156878,-0.0002750294904694275
S09,source,regular-sensitivity,20,0.0003,confirmatory,skew_b,dominant_c,forward_cycle,"[0.017163673154167565,0.024322635360622857,0.9585136914852096]",0.017163673154167565,4.064960154555286,5.532251707330355,0.0016583064299018208,0.0016596755121991063,-1.3690822972855024e-06,-15.212025525394473,-0.0008249096207194372,5.532251707330355,0.0016583064299018208,0.0016596755121991063,-1.3690822972855024e-06,-15.212025525394473,-0.0008249096207194372
S09,source,regular-sensitivity,20,0.001,confirmatory,skew_b,dominant_c,forward_cycle,"[0.017163673154167565,0.024322635360622857,0.9585136914852096]",0.017163673154167565,4.064960154555286,5.532251707330355,0.005517051219648485,0.005532251707330355,-1.520048768186965e-05,-15.20048768186965,-0.002747613175613226,5.532251707330355,0.005517051219648485,0.005532251707330355,-1.520048768186965e-05,-15.20048768186965,-0.002747613175613226
S09,source,regular-sensitivity,20,0.003,extended-local,skew_b,dominant_c,forward_cycle,"[0.017163673154167565,0.024322635360622857,0.9585136914852096]",0.017163673154167565,4.064960154555286,5.532251707330355,0.016460246984838226,0.016596755121991064,-0.00013650813715283816,-15.167570794759795,-0.008224989532560005,5.532251707330355,0.016460246984838226,0.016596755121991064,-0.00013650813715283816,-15.167570794759795,-0.008224989532560005
S09,source,regular-sensitivity,20,0.01,extended-local,skew_b,dominant_c,forward_cycle,"[0.017163673154167565,0.024322635360622857,0.9585136914852096]",0.017163673154167565,4.064960154555286,5.532251707330355,0.05430325843556938,0.055322517073303545,-0.0010192586377341661,-10.19258637734166,-0.018423938238088952,5.532251707330355,0.05430325843556938,0.055322517073303545,-0.0010192586377341661,-10.19258637734166,-0.018423938238088952
S09,source,regular-sensitivity,20,0.03,stress,skew_b,dominant_c,forward_cycle,"[0.017163673154167565,0.024322635360622857,0.9585136914852096]",0.017163673154167565,4.064960154555286,5.532251707330355,0.15881590095522097,0.16596755121991064,-0.0071516502646896685,-7.946278071877409,-0.04309065363755096,5.532251707330355,0.15881590095522097,0.16596755121991064,-0.0071516502646896685,-7.946278071877409,-0.04309065363755096
